timestamp_utc,ready,http_code,rss_kib,cpu_percent,load_1m,mem_available_kib
2026-09-19T12:10:19Z,1,200,74536,16.0,1.47,1399992
2026-09-19T12:10:34Z,1,200,72332,16.0,1.50,1401056
2026-09-19T12:10:49Z,1,200,77052,16.0,1.47,1404816
2026-09-19T12:11:04Z,1,200,75396,16.0,1.36,1405196
2026-09-19T12:11:19Z,1,200,73240,16.0,1.05,1404584
2026-09-19T12:11:34Z,1,200,77168,16.0,1.36,1400764
2026-09-19T12:11:49Z,1,200,75504,16.0,1.12,1401580
2026-09-19T12:12:05Z,1,200,74764,16.0,1.04,1400464
2026-09-19T12:12:20Z,1,200,70888,16.0,0.81,1403068
2026-09-19T12:12:35Z,1,200,74864,16.0,0.63,1401588
2026-09-19T12:12:50Z,1,200,77808,16.0,0.64,1399064
2026-09-19T12:13:05Z,1,200,79008,16.0,0.57,1398236
2026-09-19T12:13:20Z,1,200,75268,16.0,0.60,1400148
2026-09-19T12:13:35Z,1,200,75384,16.0,0.83,1401256
2026-09-19T12:13:50Z,1,200,73396,16.0,0.72,1402376
2026-09-19T12:14:05Z,1,200,76192,16.0,0.56,1401084
2026-09-19T12:14:20Z,1,200,76756,16.0,0.43,1399904
2026-09-19T12:14:35Z,1,200,76324,16.0,0.34,1402280
2026-09-19T12:14:50Z,1,200,76476,16.0,1.12,1402192
2026-09-19T12:15:05Z,1,200,77512,16.0,1.33,1401640
2026-09-19T12:15:20Z,1,200,75604,16.0,1.03,1398800
2026-09-19T12:15:35Z,1,200,72816,16.0,1.07,1401052
2026-09-19T12:15:51Z,1,200,71708,16.0,0.84,1403860
2026-09-19T12:16:06Z,1,200,75304,16.0,0.87,1404656
2026-09-19T12:16:21Z,1,200,76464,16.0,0.83,1402028
2026-09-19T12:16:36Z,1,200,76152,16.0,1.12,1400552
2026-09-19T12:16:51Z,1,200,76448,16.0,1.00,1402380
2026-09-19T12:17:06Z,1,200,73316,16.0,0.78,1403264
2026-09-19T12:17:21Z,1,200,73512,16.0,0.61,1403120
2026-09-19T12:17:36Z,1,200,72872,16.0,0.47,1403364
2026-09-19T12:17:51Z,1,200,74992,16.0,0.45,1402008
2026-09-19T12:18:06Z,1,200,75384,16.0,0.35,1401716
2026-09-19T12:18:21Z,1,200,75156,16.0,0.41,1403748
2026-09-19T12:18:36Z,1,200,77696,16.0,0.76,1403332
2026-09-19T12:18:52Z,1,200,74956,16.0,0.81,1401100
2026-09-19T12:19:07Z,1,200,74092,16.0,0.63,1406808
2026-09-19T12:19:22Z,1,200,75220,16.0,0.57,1406296
2026-09-19T12:19:37Z,1,200,75584,16.0,0.66,1399824
2026-09-19T12:19:52Z,1,200,78556,16.0,0.88,1398572
2026-09-19T12:20:07Z,1,200,72572,16.0,0.91,1400840
2026-09-19T12:20:22Z,1,200,73184,16.0,1.35,1407672
2026-09-19T12:20:37Z,1,200,74668,16.0,1.20,1406328
2026-09-19T12:20:52Z,1,200,72572,16.0,1.01,1404276
2026-09-19T12:21:07Z,1,200,73032,16.0,0.78,1406528
2026-09-19T12:21:22Z,1,200,73420,16.0,1.03,1404568
2026-09-19T12:21:37Z,1,200,72608,16.0,0.80,1405656
2026-09-19T12:21:53Z,1,200,74428,16.0,0.63,1402588
2026-09-19T12:22:08Z,1,200,71540,16.0,0.71,1403504
2026-09-19T12:22:23Z,1,200,75096,16.0,0.70,1402248
2026-09-19T12:22:38Z,1,200,73648,16.0,0.69,1405092
2026-09-19T12:22:53Z,1,200,74456,16.0,0.53,1402152
2026-09-19T12:23:08Z,1,200,76452,16.0,0.49,1401440
2026-09-19T12:23:23Z,1,200,75636,16.0,0.38,1402320
2026-09-19T12:23:38Z,1,200,75668,16.0,0.29,1403344
2026-09-19T12:23:53Z,1,200,75012,16.0,0.30,1404172
2026-09-19T12:24:08Z,1,200,71552,16.0,0.24,1404460
2026-09-19T12:24:23Z,1,200,72328,16.0,0.34,1407344
2026-09-19T12:24:39Z,1,200,74560,16.0,0.33,1403096
2026-09-19T12:24:54Z,1,200,75428,16.0,0.26,1403008
2026-09-19T12:25:09Z,1,200,76104,16.0,0.33,1404052
2026-09-19T12:25:24Z,1,200,78272,16.0,0.26,1401500
2026-09-19T12:25:39Z,1,200,77084,16.0,0.41,1402100
2026-09-19T12:25:54Z,1,200,77008,16.0,0.88,1402660
2026-09-19T12:26:09Z,1,200,74992,16.0,0.68,1403268
2026-09-19T12:26:24Z,1,200,76340,16.0,0.68,1402836
2026-09-19T12:26:39Z,1,200,77488,16.0,0.60,1403032
2026-09-19T12:26:54Z,1,200,78736,16.0,0.47,1402988
2026-09-19T12:27:10Z,1,200,76040,16.0,0.36,1401840
2026-09-19T12:27:25Z,1,200,77712,16.0,0.36,1401624
2026-09-19T12:27:40Z,1,200,76056,16.0,0.82,1401936
2026-09-19T12:27:55Z,1,200,75996,16.0,0.64,1404096
2026-09-19T12:28:10Z,1,200,70912,16.0,0.79,1407900
2026-09-19T12:28:25Z,1,200,72444,16.0,0.84,1405164
2026-09-19T12:28:40Z,1,200,74684,16.0,0.65,1402712
2026-09-19T12:28:55Z,1,200,73568,16.0,0.58,1403068
2026-09-19T12:29:10Z,1,200,74708,16.0,0.45,1403316
2026-09-19T12:29:25Z,1,200,72592,15.9,0.35,1408676
2026-09-19T12:29:40Z,1,200,77732,15.9,0.35,1403304
2026-09-19T12:29:55Z,1,200,71568,15.9,0.27,1410196
2026-09-19T12:30:10Z,1,200,71808,15.9,0.51,1409060
2026-09-19T12:30:25Z,1,200,77124,15.9,1.10,1405372
2026-09-19T12:30:40Z,1,200,78460,15.9,0.85,1402744
2026-09-19T12:30:56Z,1,200,76996,15.9,1.01,1404656
2026-09-19T12:31:11Z,1,200,76260,15.9,0.86,1403872
2026-09-19T12:31:26Z,1,200,77628,15.9,0.95,1403440
2026-09-19T12:31:41Z,1,200,75252,15.9,0.81,1402876
2026-09-19T12:31:56Z,1,200,75176,15.9,0.63,1404816
2026-09-19T12:32:11Z,1,200,74752,15.9,0.71,1403384
2026-09-19T12:32:26Z,1,200,74780,15.9,0.62,1403232
2026-09-19T12:32:41Z,1,200,73848,15.9,0.72,1405140
2026-09-19T12:32:56Z,1,200,74716,15.9,0.70,1405324
2026-09-19T12:33:11Z,1,200,74120,15.9,0.83,1404936
2026-09-19T12:33:26Z,1,200,71448,15.9,0.72,1404752
2026-09-19T12:33:41Z,1,200,74732,15.9,0.70,1404672
2026-09-19T12:33:56Z,1,200,76396,15.9,0.55,1404932
2026-09-19T12:34:11Z,1,200,74828,16.0,0.92,1403288
2026-09-19T12:34:27Z,1,200,75632,15.9,0.78,1406432
2026-09-19T12:34:42Z,1,200,76400,16.0,0.81,1403164
2026-09-19T12:34:57Z,1,200,73312,16.0,0.97,1406040
2026-09-19T12:35:12Z,1,200,71028,16.0,0.76,1405580
2026-09-19T12:35:27Z,1,200,74352,15.9,0.59,1405648
2026-09-19T12:35:42Z,1,200,72788,16.0,0.46,1409232
2026-09-19T12:35:57Z,1,200,74896,16.0,0.44,1406172
2026-09-19T12:36:12Z,1,200,77236,16.0,0.56,1403924
2026-09-19T12:36:27Z,1,200,78876,16.0,0.43,1404124
2026-09-19T12:36:42Z,1,200,76696,16.0,0.68,1402964
2026-09-19T12:36:57Z,1,200,76016,16.0,0.53,1403072
2026-09-19T12:37:12Z,1,200,76092,16.0,0.41,1404232
2026-09-19T12:37:27Z,1,200,74080,15.9,0.32,1404704
2026-09-19T12:37:42Z,1,200,72488,15.9,0.89,1405272
2026-09-19T12:37:58Z,1,200,72636,15.9,0.85,1402864
2026-09-19T12:38:13Z,1,200,74112,15.9,0.74,1404220
2026-09-19T12:38:28Z,1,200,75772,15.9,0.65,1402760
2026-09-19T12:38:43Z,1,200,76296,15.9,0.80,1400736
2026-09-19T12:38:58Z,1,200,73836,15.9,0.71,1400700
2026-09-19T12:39:13Z,1,200,72844,15.9,0.55,1402248
2026-09-19T12:39:28Z,1,200,71644,15.9,0.59,1404180
2026-09-19T12:39:43Z,1,200,74892,15.9,0.68,1398400
2026-09-19T12:39:58Z,1,200,78732,15.9,0.82,1399016
2026-09-19T12:40:13Z,1,200,73692,15.9,0.77,1400008
2026-09-19T12:40:28Z,1,200,77520,15.9,0.60,1397152
2026-09-19T12:40:43Z,1,200,73512,15.9,0.47,1402324
2026-09-19T12:40:58Z,1,200,78396,15.9,0.51,1396844
2026-09-19T12:41:13Z,1,200,73220,15.9,0.40,1403128
2026-09-19T12:41:29Z,1,200,75748,15.9,0.31,1400416
2026-09-19T12:41:44Z,1,200,77032,15.9,0.46,1397176
2026-09-19T12:41:59Z,1,200,75696,15.9,0.56,1398764
2026-09-19T12:42:14Z,1,200,74512,15.9,0.67,1401644
2026-09-19T12:42:29Z,1,200,73948,15.9,0.52,1401504
2026-09-19T12:42:44Z,1,200,74192,15.9,0.40,1400020
2026-09-19T12:42:59Z,1,200,75816,15.9,0.31,1400032
2026-09-19T12:43:14Z,1,200,75524,15.9,0.24,1400768
2026-09-19T12:43:29Z,1,200,77232,15.9,0.19,1398780
2026-09-19T12:43:44Z,1,200,77984,15.9,0.30,1399744
2026-09-19T12:43:59Z,1,200,77384,15.9,0.46,1399712
2026-09-19T12:44:15Z,1,200,75044,15.9,0.35,1403124
2026-09-19T12:44:30Z,1,200,73856,15.9,0.27,1403548
2026-09-19T12:44:45Z,1,200,75800,15.9,0.21,1401512
2026-09-19T12:45:00Z,1,200,77356,15.9,0.50,1395532
2026-09-19T12:45:15Z,1,200,76676,15.9,0.39,1401244
2026-09-19T12:45:30Z,1,200,76148,15.9,0.38,1400656
2026-09-19T12:45:45Z,1,200,76628,15.9,0.45,1400924
2026-09-19T12:46:00Z,1,200,71684,15.9,0.50,1407384
2026-09-19T12:46:15Z,1,200,72216,15.9,0.61,1406276
2026-09-19T12:46:30Z,1,200,74172,15.9,0.70,1403732
2026-09-19T12:46:45Z,1,200,74564,15.9,0.55,1403104
2026-09-19T12:47:00Z,1,200,76588,15.9,0.42,1404348
2026-09-19T12:47:15Z,1,200,74720,15.9,0.33,1400116
2026-09-19T12:47:31Z,1,200,76428,15.9,0.26,1401676
2026-09-19T12:47:46Z,1,200,77260,15.9,0.42,1399320
2026-09-19T12:48:01Z,1,200,77352,15.9,0.40,1394264
2026-09-19T12:48:16Z,1,200,75804,15.9,0.39,1393068
2026-09-19T12:48:31Z,1,200,73140,15.9,0.55,1398992
2026-09-19T12:48:46Z,1,200,75240,15.9,0.72,1401356
2026-09-19T12:49:01Z,1,200,75148,15.9,0.64,1402480
2026-09-19T12:49:16Z,1,200,74812,15.9,0.50,1402392
2026-09-19T12:49:31Z,1,200,75364,15.9,0.54,1392556
2026-09-19T12:49:46Z,1,200,77776,15.9,0.49,1395424
2026-09-19T12:50:01Z,1,200,75360,15.8,0.94,1396624
2026-09-19T12:50:16Z,1,200,74256,15.8,0.73,1402452
2026-09-19T12:50:31Z,1,200,73420,15.8,0.57,1400748
2026-09-19T12:50:46Z,1,200,74700,15.8,0.52,1404084
2026-09-19T12:51:01Z,1,200,73816,15.8,0.79,1398784
2026-09-19T12:51:17Z,1,200,73792,15.8,0.61,1398628
2026-09-19T12:51:32Z,1,200,73320,15.8,0.62,1398540
2026-09-19T12:51:47Z,1,200,74104,15.7,0.48,1398008
2026-09-19T12:52:02Z,1,200,72420,15.7,0.45,1396512
2026-09-19T12:52:17Z,1,200,73944,15.7,0.35,1395316
2026-09-19T12:52:32Z,1,200,74228,15.7,0.27,1395664
2026-09-19T12:52:47Z,1,200,72300,15.7,0.21,1397092
2026-09-19T12:53:02Z,1,200,73276,15.7,0.33,1396576
2026-09-19T12:53:17Z,1,200,73800,15.6,0.41,1395396
2026-09-19T12:53:32Z,1,200,72220,15.6,0.54,1401380
2026-09-19T12:53:47Z,1,200,74832,15.6,0.50,1403456
2026-09-19T12:54:02Z,1,200,72348,15.6,0.55,1410068
2026-09-19T12:54:17Z,1,200,72188,15.5,0.58,1406436
2026-09-19T12:54:32Z,1,200,73252,15.5,0.45,1405908
2026-09-19T12:54:48Z,1,200,72384,15.5,0.35,1404588
2026-09-19T12:55:03Z,1,200,72664,15.5,0.67,1402020
2026-09-19T12:55:18Z,1,200,72652,15.4,0.68,1402580
2026-09-19T12:55:33Z,1,200,71960,15.4,0.60,1405964
2026-09-19T12:55:48Z,1,200,71960,15.4,0.46,1406740
2026-09-19T12:56:03Z,1,200,71960,15.4,0.43,1401384
2026-09-19T12:56:18Z,1,200,71960,15.3,0.34,1400020
2026-09-19T12:56:33Z,1,200,71960,15.3,0.26,1403644
2026-09-19T12:56:48Z,1,200,71960,15.3,0.20,1403480
2026-09-19T12:57:03Z,1,200,71960,15.2,0.16,1405892
2026-09-19T12:57:18Z,1,200,71960,15.2,0.34,1402868
2026-09-19T12:57:33Z,1,200,71960,15.2,0.27,1405924
2026-09-19T12:57:48Z,1,200,71960,15.1,0.21,1403920
2026-09-19T12:58:03Z,1,200,71960,15.1,0.16,1403472
2026-09-19T12:58:18Z,1,200,71960,15.1,0.12,1404548
2026-09-19T12:58:33Z,1,200,71960,15.1,0.10,1404188
2026-09-19T12:58:49Z,1,200,71960,15.0,0.07,1403736
2026-09-19T12:59:04Z,1,200,71960,15.0,0.14,1405624
2026-09-19T12:59:19Z,1,200,71960,15.0,0.25,1405920
2026-09-19T12:59:34Z,1,200,69836,15.0,0.27,1405608
2026-09-19T12:59:49Z,1,200,69844,14.9,0.21,1405008
2026-09-19T13:00:04Z,1,200,69856,14.9,0.16,1401260
2026-09-19T13:00:19Z,1,200,69852,14.9,0.13,1403160
2026-09-19T13:00:34Z,1,200,69836,14.8,0.10,1404444
2026-09-19T13:00:49Z,1,200,69904,14.8,0.08,1405412
2026-09-19T13:01:04Z,1,200,69872,14.8,0.21,1405240
2026-09-19T13:01:19Z,1,200,69872,14.8,0.31,1388444
2026-09-19T13:01:34Z,1,200,69872,14.7,0.24,1400760
2026-09-19T13:01:49Z,1,200,69872,14.7,0.18,1402288
2026-09-19T13:02:04Z,1,200,69944,14.7,0.29,1402432
